CarID,Price,Brand,Year,Mileage,Color,CarDealershipID
1538,29500,ford,2019,15964,white,CDID-ca98A
1539,25800,ford,2019,28117,silver,CDID-3b7A8
1540,17500,ford,2016,116730,blue,CDID-ca98A
1541,23900,ford,2019,21055,brown,CDID-e8399
1542,22900,ford,2019,27794,black,CDID-Ca7C9
1543,19500,ford,2016,56995,black,CDID-3b7A8
1544,29500,ford,2019,16625,gray,CDID-BB2c8
1545,24500,ford,2019,27689,gray,CDID-2md09
1546,11000,ford,2016,39851,black,CDID-0A1B6
1547,22400,ford,2019,31727,black,CDID-bAc5a
1548,15700,ford,2019,31586,gray,CDID-4a9BC
1549,11000,ford,2015,33717,black,CDID-ca4ab
1550,28000,ford,2019,18418,black,CDID-a39A9
1551,13500,ford,2019,39013,black,CDID-60a53
1552,7300,ford,2013,125451,white,CDID-7c35B
1553,25100,ford,2019,21346,black,CDID-c2C86
1554,24100,ford,2019,21150,white,CDID-AB8C8
1555,6500,ford,2014,103862,white,CDID-aAcA0
1556,10500,ford,2019,22001,red,CDID-Ab9C7
1557,16900,ford,2019,31261,gray,CDID-820cb
1558,6000,ford,2013,140870,white,CDID-ba9B9
1559,28500,ford,2019,14358,white,CDID-499a5
1560,16200,ford,2019,41672,silver,CDID-Ab9C7
1561,6500,ford,2013,95655,white,CDID-a39A9
1562,24500,ford,2019,19493,gray,CDID-ba9B9
1563,16500,ford,2019,36956,black,CDID-4a9BC
1564,56500,ford,2017,23223,gold,CDID-Ca7C9
1565,10400,ford,2019,13085,gray,CDID-7c35B
1566,22800,ford,2018,36124,silver,CDID-e8399
1567,26500,ford,2019,19147,white,CDID-3b7A8
1568,23800,ford,2019,24993,red,CDID-499a5
1569,24700,ford,2018,41127,white,CDID-ca98A
1570,12400,ford,2019,32365,black,CDID-60a53
1571,16600,ford,2019,27774,white,CDID-820cb
1572,11200,ford,2015,105027,blue,CDID-c2C86
1573,15900,ford,2019,27806,silver,CDID-AB8C8
1574,7700,ford,2015,54198,blue,CDID-aAcA0
1575,15100,ford,2019,30181,white,CDID-0A1B6
1576,7200,ford,2013,82670,black,CDID-BB2c8
1577,15600,ford,2019,36305,gold,CDID-ca4ab
1578,39700,ford,2019,10475,white,CDID-2md09
1579,16000,ford,2019,34734,gray,CDID-bAc5a
1580,7500,ford,2012,186713,black,CDID-c2C86
1581,15500,ford,2017,132150,white,CDID-3b7A8
1582,19000,ford,2019,12928,gray,CDID-a39A9
1583,5500,ford,2015,116539,silver,CDID-aAcA0
1584,38700,ford,2018,59549,white,CDID-e8399
1585,21000,ford,2019,12174,red,CDID-ca4ab
1586,28500,ford,2016,96129,white,CDID-60a53
1587,37200,ford,2018,89809,white,CDID-BB2c8
1588,18500,ford,2019,18202,white,CDID-499a5
1589,15000,ford,2015,128505,white,CDID-ba9B9
1590,37700,ford,2017,43527,white,CDID-820cb
1591,22200,ford,2019,15792,white,CDID-Ab9C7
1592,39950,ford,2019,9278,white,CDID-Ca7C9
1593,37600,ford,2017,41925,white,CDID-4a9BC
1594,18500,ford,2019,16924,white,CDID-7c35B
1595,10000,ford,2013,119869,silver,CDID-ca98A
1596,20500,ford,2019,17260,silver,CDID-2md09
1597,5700,ford,2013,89490,white,CDID-AB8C8
1598,21000,ford,2019,40772,white,CDID-0A1B6
1599,22500,ford,2019,25623,white,CDID-bAc5a
1600,29000,ford,2019,11669,white,CDID-ca98A
1601,13200,ford,2013,138524,black,CDID-Ab9C7
1602,25500,ford,2019,13644,white,CDID-ca4ab
1603,25700,ford,2016,147935,white,CDID-2md09
1604,18900,ford,2015,44456,charcoal,CDID-0A1B6
1605,31500,ford,2019,20357,black,CDID-e8399
1606,45500,ford,2017,66366,black,CDID-BB2c8
1607,11000,ford,2017,43532,gray,CDID-7c35B
1608,18288,ford,2015,45218,gray,CDID-bAc5a
1609,20000,ford,2017,85688,white,CDID-a39A9
1610,36600,ford,2016,58902,white,CDID-499a5
1611,18299,ford,2015,59869,silver,CDID-Ca7C9
1612,10000,ford,2017,35021,silver,CDID-c2C86
1613,4100,ford,2012,100264,silver,CDID-820cb
1614,30995,ford,2015,157057,off-white,CDID-60a53
1615,1750,ford,2012,181316,black,CDID-AB8C8
1616,31500,ford,2019,23222,black,CDID-3b7A8
1617,13500,ford,2016,87686,white,CDID-aAcA0
1618,7500,ford,2014,162918,blue,CDID-4a9BC
1619,650,ford,2017,0,black,CDID-ba9B9
1620,22800,ford,2019,32526,white,CDID-ca4ab
1621,11300,ford,2016,69402,white,CDID-0A1B6
1622,32700,ford,2014,76336,white,CDID-2md09
1623,1350,ford,2012,163334,white,CDID-c2C86
1624,21900,ford,2019,47628,white,CDID-ba9B9
1625,11700,ford,2014,135283,orange,CDID-820cb
1626,6500,ford,2014,147903,white,CDID-bAc5a
1627,9800,ford,2014,74181,black,CDID-aAcA0
1628,11000,ford,2014,77386,white,CDID-60a53
1629,1150,ford,2014,123349,red,CDID-Ca7C9
1630,13000,ford,2013,136661,white,CDID-Ab9C7
1631,5500,ford,2013,109600,silver,CDID-ca98A
1632,6000,ford,2014,125369,black,CDID-a39A9
1633,11200,ford,2013,122861,blue,CDID-4a9BC
1634,5000,ford,2016,110826,gray,CDID-3b7A8
1635,23400,ford,2019,12198,white,CDID-e8399
1636,13500,ford,2019,45512,red,CDID-AB8C8
1637,22900,ford,2019,15656,white,CDID-499a5
1638,20000,ford,2020,23984,silver,CDID-7c35B
1639,22900,ford,2019,15821,white,CDID-BB2c8
1640,27000,ford,2020,12748,red,CDID-820cb
1641,54500,ford,2019,9865,blue,CDID-60a53
1642,20600,ford,2020,17858,black,CDID-ba9B9
1643,23500,ford,2019,6711,white,CDID-Ca7C9
1644,53000,ford,2019,14939,blue,CDID-7c35B
1645,23600,ford,2019,15820,white,CDID-0A1B6
1646,33500,ford,2019,6140,silver,CDID-aAcA0
1647,24400,ford,2019,25552,gray,CDID-BB2c8
1648,13000,ford,2016,54984,black,CDID-ca98A
1649,48400,ford,2019,24783,black,CDID-bAc5a
1650,26500,ford,2014,148442,silver,CDID-Ab9C7
1651,46200,ford,2019,34191,white,CDID-ca4ab
1652,9300,ford,2013,82072,silver,CDID-499a5
1653,13500,ford,2012,104559,white,CDID-AB8C8
1654,27600,ford,2019,13265,silver,CDID-e8399
1655,7400,ford,2013,133314,red,CDID-3b7A8
1656,26500,ford,2019,22458,gray,CDID-a39A9
1657,26000,ford,2013,70106,white,CDID-4a9BC
1658,24500,ford,2019,23712,black,CDID-2md09
1659,2100,ford,2012,101848,red,CDID-c2C86
1660,16700,ford,2019,14994,black,CDID-ca98A
1661,17500,ford,2015,59726,gray,CDID-bAc5a
1662,17000,ford,2019,16448,gray,CDID-Ca7C9
1663,22500,ford,2015,28801,black,CDID-820cb
1664,34500,ford,2019,28938,gray,CDID-ca4ab
1665,16600,ford,2019,19022,black,CDID-3b7A8
1666,7500,ford,2014,93832,silver,CDID-a39A9
1667,34500,ford,2019,25046,white,CDID-7c35B
1668,25000,ford,2019,22318,black,CDID-c2C86
1669,36000,ford,2019,17301,gray,CDID-Ab9C7
1670,23700,ford,2019,27413,gray,CDID-BB2c8
1671,28600,ford,2019,39733,silver,CDID-499a5
1672,23500,ford,2013,74195,brown,CDID-0A1B6
1673,25300,ford,2019,44383,silver,CDID-AB8C8
1674,24900,ford,2019,19151,white,CDID-aAcA0
1675,20300,ford,2012,188394,white,CDID-2md09
1676,23400,ford,2020,2452,gray,CDID-60a53
1677,14600,ford,2019,36252,silver,CDID-4a9BC
1678,25500,ford,2019,27136,silver,CDID-e8399
1679,14700,ford,2019,35951,white,CDID-ba9B9
1680,33700,ford,2019,35221,white,CDID-aAcA0
1681,33400,ford,2019,33808,gray,CDID-e8399
1682,34000,ford,2019,32022,black,CDID-c2C86
1683,17500,ford,2019,34173,white,CDID-60a53
1684,14100,ford,2019,24272,white,CDID-Ca7C9
1685,30000,ford,2019,19055,black,CDID-820cb
1686,16500,ford,2019,34822,red,CDID-bAc5a
1687,30600,ford,2019,15422,gray,CDID-BB2c8
1688,12800,ford,2019,24765,silver,CDID-2md09
1689,26000,ford,2019,23019,white,CDID-ca4ab
1690,46000,ford,2019,38243,black,CDID-AB8C8
1691,28500,ford,2019,16509,white,CDID-0A1B6
1692,24300,ford,2019,18762,silver,CDID-Ab9C7
1693,29000,ford,2019,28854,black,CDID-ba9B9
1694,15300,ford,2019,17392,black,CDID-ca98A
1695,27900,ford,2019,13558,white,CDID-a39A9
1696,24700,ford,2019,27082,black,CDID-3b7A8
1697,14400,ford,2019,17510,black,CDID-499a5
1698,15000,ford,2019,24662,white,CDID-7c35B
1699,17200,ford,2014,96076,black,CDID-4a9BC
1700,12800,ford,2019,22858,white,CDID-ba9B9
1701,46900,ford,2020,740,gray,CDID-ca4ab
1702,2800,ford,2013,110748,gray,CDID-499a5
1703,16200,ford,2019,25090,black,CDID-e8399
1704,25200,ford,2020,7,black,CDID-a39A9
1705,34800,ford,2019,34277,silver,CDID-ca98A
1706,52000,ford,2019,34527,white,CDID-3b7A8
1707,26000,ford,2017,99923,white,CDID-Ab9C7
1708,40600,ford,2019,39170,white,CDID-2md09
1709,55000,ford,2019,16569,black,CDID-820cb
1710,5000,ford,2015,80612,black,CDID-c2C86
1711,36400,ford,2019,36616,black,CDID-aAcA0
1712,7500,ford,2015,92165,white,CDID-AB8C8
1713,14700,ford,2019,44778,silver,CDID-0A1B6
1714,43900,ford,2020,2089,black,CDID-4a9BC
1715,6400,ford,2013,91652,red,CDID-7c35B
1716,41100,ford,2019,35801,silver,CDID-60a53
1717,23000,ford,2013,88781,white,CDID-Ca7C9
1718,13900,ford,2019,36978,blue,CDID-BB2c8
1719,19000,ford,2012,189776,white,CDID-bAc5a
1720,34800,ford,2019,35233,white,CDID-aAcA0
1721,22000,ford,2012,151641,white,CDID-BB2c8
1722,16300,ford,2019,37044,white,CDID-a39A9
1723,18800,ford,2019,15835,green,CDID-Ca7C9
1724,13000,ford,2012,201187,white,CDID-499a5
1725,40900,ford,2019,41928,black,CDID-2md09
1726,47000,ford,2019,37059,gray,CDID-bAc5a
1727,12800,ford,2017,33763,red,CDID-ca4ab
1728,25500,ford,2019,29850,gray,CDID-ca98A
1729,17800,ford,2019,26675,black,CDID-ba9B9
1730,25700,ford,2019,17828,black,CDID-e8399
1731,17200,ford,2019,29632,white,CDID-820cb
1732,35000,ford,2019,11544,white,CDID-4a9BC
1733,28800,ford,2019,21976,white,CDID-AB8C8
1734,39200,ford,2019,43617,black,CDID-3b7A8
1735,13600,ford,2019,49254,gray,CDID-Ab9C7
1736,24200,ford,2019,51589,black,CDID-0A1B6
1737,46900,ford,2019,41399,gray,CDID-60a53
1738,26500,ford,2019,11734,gray,CDID-7c35B
1739,24700,ford,2019,41628,silver,CDID-c2C86
1740,12600,ford,2017,15075,gray,CDID-499a5
1741,31800,ford,2019,26591,red,CDID-60a53
1742,24500,ford,2019,22906,white,CDID-bAc5a
1743,26000,ford,2019,33462,white,CDID-BB2c8
1744,21000,ford,2017,32747,gray,CDID-Ab9C7
1745,22500,ford,2019,33717,white,CDID-aAcA0
1746,7700,ford,2017,85218,black,CDID-ca4ab
1747,23100,ford,2019,23512,red,CDID-820cb
1748,9200,ford,2017,57853,white,CDID-c2C86
1749,19600,ford,2019,33324,gray,CDID-a39A9
1750,11700,ford,2016,23803,black,CDID-Ca7C9
1751,27300,ford,2019,31260,blue,CDID-e8399
1752,14300,ford,2016,69428,white,CDID-ca98A
1753,23600,ford,2019,15755,white,CDID-ba9B9
1754,6200,ford,2016,90946,gray,CDID-3b7A8
1755,22400,ford,2019,51370,white,CDID-7c35B
1756,5700,ford,2016,99941,black,CDID-4a9BC
1757,23600,ford,2019,15456,white,CDID-2md09
1758,4600,ford,2016,141603,gray,CDID-0A1B6
1759,37500,ford,2019,2382,silver,CDID-AB8C8
1760,10700,ford,2016,99544,white,CDID-aAcA0
1761,31900,ford,2019,21546,black,CDID-AB8C8
1762,31600,ford,2019,16293,black,CDID-60a53
1763,12600,ford,2018,40375,gray,CDID-bAc5a
1764,5300,ford,2013,143191,gray,CDID-0A1B6
1765,3900,ford,2018,363,blue,CDID-499a5
1766,13000,ford,2015,59656,gray,CDID-4a9BC
1767,11800,ford,2018,37878,black,CDID-BB2c8
1768,24600,ford,2019,20628,black,CDID-2md09
1769,14500,ford,2014,71205,black,CDID-e8399
1770,24300,ford,2018,26186,silver,CDID-c2C86
1771,12300,ford,2018,38157,white,CDID-Ab9C7
1772,14800,ford,2016,30325,blue,CDID-Ca7C9
1773,17100,ford,2018,31561,silver,CDID-ca4ab
1774,6800,ford,2016,66655,black,CDID-7c35B
1775,20300,ford,2018,19029,blue,CDID-ca98A
1776,26300,ford,2018,11739,silver,CDID-ba9B9
1777,22500,ford,2016,50423,silver,CDID-3b7A8
1778,41200,ford,2019,25638,gray,CDID-820cb
1779,20400,ford,2017,59798,gray,CDID-a39A9
1780,49900,ford,2019,5035,black,CDID-bAc5a
1781,12100,ford,2017,32284,silver,CDID-c2C86
1782,24000,ford,2016,40371,blue,CDID-4a9BC
1783,9500,ford,2017,107569,white,CDID-7c35B
1784,9000,ford,2017,96451,silver,CDID-3b7A8
1785,9800,ford,2017,94851,white,CDID-aAcA0
1786,7800,ford,2017,108727,silver,CDID-0A1B6
1787,17200,ford,2017,91979,white,CDID-ca4ab
1788,18800,ford,2017,76258,gray,CDID-499a5
1789,9800,ford,2014,147574,white,CDID-AB8C8
1790,7000,ford,2013,104764,gray,CDID-2md09
1791,44000,ford,2019,16934,gray,CDID-e8399
1792,23400,ford,2019,13822,white,CDID-820cb
1793,30700,ford,2019,5250,white,CDID-a39A9
1794,15600,ford,2019,33451,black,CDID-ca98A
1795,22600,ford,2019,14291,white,CDID-Ca7C9
1796,22900,ford,2019,16725,white,CDID-BB2c8
1797,22800,ford,2019,13002,white,CDID-60a53
1798,22700,ford,2019,18902,white,CDID-ba9B9
1799,23000,ford,2019,9732,white,CDID-Ab9C7
1800,22700,ford,2019,18947,white,CDID-2md09
1801,23000,ford,2019,8402,white,CDID-3b7A8
1802,34400,ford,2019,17450,gray,CDID-e8399
1803,36500,ford,2016,53986,gray,CDID-0A1B6
1804,23100,ford,2019,15848,white,CDID-499a5
1805,23300,ford,2019,10770,white,CDID-AB8C8
1806,22600,ford,2019,14587,white,CDID-bAc5a
1807,4500,ford,2016,98625,gray,CDID-820cb
1808,23000,ford,2019,10916,white,CDID-aAcA0
1809,8000,ford,2014,107173,white,CDID-ca4ab
1810,11500,ford,2019,10134,silver,CDID-4a9BC
1811,9400,ford,2017,43056,black,CDID-Ca7C9
1812,23000,ford,2019,10655,white,CDID-ca98A
1813,2800,ford,2012,173601,black,CDID-Ab9C7
1814,22600,ford,2019,14231,white,CDID-BB2c8
1815,23000,ford,2019,8985,white,CDID-ba9B9
1816,5200,ford,2016,84338,black,CDID-c2C86
1817,19200,ford,2017,104290,gray,CDID-7c35B
1818,10100,ford,2017,45592,red,CDID-a39A9
1819,6200,ford,2015,103960,black,CDID-60a53
1820,14000,ford,2016,110333,white,CDID-e8399
1821,5000,ford,2015,138516,gray,CDID-3b7A8
1822,9200,ford,2016,49094,red,CDID-820cb
1823,14700,ford,2016,97526,black,CDID-499a5
1824,3000,ford,2014,87420,silver,CDID-AB8C8
1825,30200,ford,2015,67052,red,CDID-7c35B
1826,3800,ford,2013,58913,black,CDID-2md09
1827,3200,ford,2013,999999,silver,CDID-Ca7C9
1828,21500,ford,2015,14482,black,CDID-ca98A
1829,4900,ford,2016,57084,white,CDID-60a53
1830,23000,ford,2017,90251,silver,CDID-0A1B6
1831,11200,ford,2014,97320,black,CDID-c2C86
1832,10400,ford,2014,80652,white,CDID-4a9BC
1833,13200,ford,2014,99816,black,CDID-bAc5a
1834,5200,ford,2013,115429,silver,CDID-aAcA0
1835,10500,ford,2015,85549,red,CDID-Ab9C7
1836,11900,ford,2013,83030,white,CDID-ba9B9
1837,21200,ford,2014,130168,white,CDID-a39A9
1838,23500,ford,2013,80090,white,CDID-BB2c8
1839,4700,ford,2013,118593,white,CDID-ca4ab
1840,11100,ford,2014,143704,blue,CDID-a39A9
1841,22000,ford,2015,53507,white,CDID-BB2c8
1842,14000,ford,2013,48408,black,CDID-Ab9C7
1843,9200,ford,2013,109672,white,CDID-bAc5a
1844,23300,ford,2019,28549,silver,CDID-c2C86
1845,21700,ford,2012,114500,green,CDID-7c35B
1846,11200,ford,2012,67140,blue,CDID-ba9B9
1847,11300,ford,2018,42168,gray,CDID-60a53
1848,4200,ford,2015,80032,color:,CDID-Ca7C9
1849,10900,ford,2018,52240,green,CDID-ca98A
1850,42300,ford,2019,34874,gray,CDID-0A1B6
1851,10500,ford,2014,119689,white,CDID-e8399
1852,43400,ford,2019,37355,gray,CDID-3b7A8
1853,12500,ford,2016,100947,white,CDID-2md09
1854,15900,ford,2019,26040,white,CDID-aAcA0
1855,42500,ford,2019,36638,white,CDID-4a9BC
1856,15000,ford,2015,137004,white,CDID-AB8C8
1857,24700,ford,2019,31794,blue,CDID-820cb
1858,15500,ford,2015,131106,white,CDID-499a5
1859,49000,ford,2019,22013,white,CDID-ca4ab
1860,29000,ford,2017,42291,black,CDID-499a5
1861,16800,ford,2019,13155,white,CDID-820cb
1862,51000,ford,2019,24869,red,CDID-4a9BC
1863,16500,ford,2019,18454,white,CDID-0A1B6
1864,10000,ford,2016,16694,white,CDID-ca98A
1865,27900,ford,2019,28922,gray,CDID-3b7A8
1866,23700,ford,2019,23534,gray,CDID-aAcA0
1867,20000,ford,2012,24581,color:,CDID-a39A9
1868,45600,ford,2019,35646,gray,CDID-ba9B9
1869,6000,ford,2012,129873,white,CDID-2md09
1870,15600,ford,2019,28669,black,CDID-Ab9C7
1871,25000,ford,2017,32454,red,CDID-c2C86
1872,28500,ford,2019,21800,black,CDID-BB2c8
1873,8000,ford,2014,231769,yellow,CDID-bAc5a
1874,19990,ford,2016,23796,black,CDID-ca4ab
1875,34400,ford,2019,42506,gray,CDID-AB8C8
1876,30999,ford,2016,6249,shadow black,CDID-e8399
1877,41000,ford,2019,47496,black,CDID-60a53
1878,27999,ford,2016,10700,gray,CDID-7c35B
1879,42000,ford,2019,39604,black,CDID-Ca7C9
1880,8000,ford,2013,250831,color:,CDID-4a9BC
1881,29795,ford,2016,7275,triple yellow tri-coat,CDID-0A1B6
1882,24700,ford,2019,8806,black,CDID-2md09
1883,13995,ford,2016,105115,gray,CDID-a39A9
1884,2900,ford,2015,57340,silver,CDID-60a53
1885,35400,ford,2019,36167,white,CDID-499a5
1886,24549,ford,2016,44941,shadow black,CDID-820cb
1887,8900,ford,2014,53102,silver,CDID-ca98A
1888,15800,ford,2019,26637,black,CDID-Ca7C9
1889,18500,ford,2016,45814,black,CDID-e8399
1890,32000,ford,2019,17310,red,CDID-bAc5a
1891,28300,ford,2019,24116,gray,CDID-7c35B
1892,10500,ford,2019,14128,blue,CDID-ba9B9
1893,24970,ford,2016,49882,green,CDID-c2C86
1894,13800,ford,2019,38964,blue,CDID-3b7A8
1895,2580,ford,2012,102705,white,CDID-aAcA0
1896,59975,ford,2019,71,white,CDID-AB8C8
1897,2500,ford,2012,98620,white,CDID-BB2c8
1898,28990,ford,2016,15825,triple yellow tri-coat,CDID-ca4ab
1899,50000,ford,2019,29499,blue,CDID-Ab9C7
1900,33800,ford,2014,100255,white,CDID-4a9BC
1901,59975,ford,2019,174,black,CDID-ba9B9
1902,2500,ford,2013,167552,gray,CDID-2md09
1903,46999,ford,2016,16956,magnetic metallic,CDID-BB2c8
1904,16700,ford,2019,36896,black,CDID-aAcA0
1905,34700,ford,2013,77281,white,CDID-3b7A8
1906,28900,ford,2019,24795,black,CDID-Ca7C9
1907,30800,ford,2016,16771,ruby red metallic tinted clearcoat,CDID-AB8C8
1908,27100,ford,2019,28692,silver,CDID-e8399
1909,13388,ford,2012,113821,black,CDID-820cb
1910,26000,ford,2019,19793,blue,CDID-bAc5a
1911,17900,ford,2016,27940,shadow black,CDID-Ab9C7
1912,23400,ford,2019,24987,black,CDID-ca4ab
1913,29800,ford,2016,18367,blue,CDID-0A1B6
1914,23700,ford,2019,14109,gray,CDID-ca98A
1915,1725,ford,2012,158781,black,CDID-a39A9
1916,33995,ford,2016,27369,black,CDID-60a53
1917,23500,ford,2019,30208,white,CDID-c2C86
1918,32500,ford,2019,24024,black,CDID-499a5
1919,2500,ford,2016,64999,blue,CDID-7c35B
1920,39000,ford,2019,8404,black,CDID-499a5
1921,11000,ford,2018,8884,gray,CDID-ba9B9
1922,32500,ford,2019,24126,black,CDID-7c35B
1923,800,ford,2012,129659,black,CDID-Ca7C9
1924,26900,ford,2019,31713,black,CDID-60a53
1925,11200,ford,2016,109996,gray,CDID-a39A9
1926,21000,ford,2018,6821,red,CDID-bAc5a
1927,32000,ford,2019,17867,red,CDID-4a9BC
1928,7300,ford,2016,110253,black,CDID-aAcA0
1929,12800,ford,2018,39364,black,CDID-e8399
1930,24190,ford,2018,4018,blue,CDID-2md09
1931,29100,ford,2019,21054,red,CDID-Ab9C7
1932,29000,ford,2017,48309,red,CDID-820cb
1933,17300,ford,2016,68666,black,CDID-c2C86
1934,19888,ford,2018,34071,ingot silver metallic,CDID-AB8C8
1935,31000,ford,2019,13600,white,CDID-3b7A8
1936,37200,ford,2017,44956,black,CDID-0A1B6
1937,8600,ford,2016,72607,silver,CDID-BB2c8
1938,24857,ford,2018,33815,shadow black,CDID-ca98A
1939,23500,ford,2019,31491,gray,CDID-ca4ab
1940,26100,ford,2018,32149,white,CDID-7c35B
1941,10800,ford,2016,26654,blue,CDID-e8399
1942,20995,ford,2018,36637,white,CDID-820cb
1943,29300,ford,2019,17000,white,CDID-60a53
1944,33100,ford,2018,15960,gray,CDID-ca98A
1945,13800,ford,2016,40774,gray,CDID-BB2c8
1946,19498,ford,2018,40338,black,CDID-Ab9C7
1947,14900,ford,2019,40505,gray,CDID-aAcA0
1948,8700,ford,2016,30735,black,CDID-2md09
1949,20600,ford,2019,33965,gray,CDID-bAc5a
1950,5000,ford,2018,7339,white,CDID-Ca7C9
1951,19995,ford,2018,42470,white,CDID-499a5
1952,14900,ford,2019,40670,silver,CDID-ca4ab
1953,19500,ford,2016,41233,black,CDID-3b7A8
1954,24500,ford,2019,13162,white,CDID-a39A9
1955,15000,ford,2018,38744,white,CDID-ba9B9
1956,26985,ford,2018,14023,black,CDID-AB8C8
1957,31000,ford,2019,9741,white,CDID-0A1B6
1958,24300,ford,2017,31017,silver,CDID-c2C86
1959,16800,ford,2019,37786,gray,CDID-4a9BC
1960,17200,ford,2018,32415,white,CDID-ba9B9
1961,34995,ford,2018,10421,ruby red,CDID-bAc5a
1962,24300,ford,2019,29305,white,CDID-ca4ab
1963,26400,ford,2017,51309,white,CDID-BB2c8
1964,16800,ford,2019,38001,black,CDID-aAcA0
1965,15500,ford,2018,18849,black,CDID-4a9BC
1966,19440,ford,2018,43269,silver,CDID-a39A9
1967,16700,ford,2019,36989,silver,CDID-820cb
1968,29000,ford,2017,29320,blue,CDID-ca98A
1969,16100,ford,2019,34244,white,CDID-7c35B
1970,17200,ford,2018,32938,white,CDID-Ab9C7
1971,20950,ford,2018,40793,black,CDID-Ca7C9
1972,46200,ford,2017,94741,black,CDID-e8399
1973,29400,ford,2019,25011,white,CDID-2md09
1974,2825,ford,2014,363810,white,CDID-60a53
1975,32999,ford,2018,6881,shadow black,CDID-AB8C8
1976,6600,ford,2014,80423,orange,CDID-c2C86
1977,50200,ford,2017,92405,white,CDID-0A1B6
1978,28300,ford,2019,15436,white,CDID-3b7A8
1979,12000,ford,2017,104665,white,CDID-499a5
1980,32999,ford,2018,16194,royal crimson metallic tinted clearcoat,CDID-aAcA0
1981,12600,ford,2014,48188,black,CDID-e8399
1982,5200,ford,2017,65164,red,CDID-3b7A8
1983,20500,ford,2019,35930,black,CDID-c2C86
1984,1200,ford,2012,167376,red,CDID-7c35B
1985,35999,ford,2018,13674,kona blue metallic,CDID-bAc5a
1986,41000,ford,2019,9235,silver,CDID-820cb
1987,33100,ford,2017,103002,red,CDID-AB8C8
1988,23500,ford,2019,12836,blue,CDID-499a5
1989,18799,ford,2015,137728,red,CDID-BB2c8
1990,33999,ford,2018,6921,magnetic metallic,CDID-a39A9
1991,35000,ford,2019,14359,white,CDID-ba9B9
1992,26100,ford,2017,58118,white,CDID-0A1B6
1993,15400,ford,2019,31124,white,CDID-2md09
1994,25998,ford,2015,25734,color:,CDID-ca98A
1995,31831,ford,2018,14059,black,CDID-60a53
1996,40400,ford,2019,13472,black,CDID-Ab9C7
1997,15400,ford,2013,123983,silver,CDID-ca4ab
1998,13500,ford,2019,35023,gray,CDID-4a9BC
1999,25995,ford,2015,39509,white,CDID-Ca7C9
2000,27990,ford,2018,4512,ingot silver metallic,CDID-7c35B
2001,23985,ford,2015,51884,white,CDID-60a53
2002,27995,ford,2018,4181,gray,CDID-AB8C8
2003,13995,ford,2015,56703,oxford white,CDID-ca98A
2004,29988,ford,2018,4712,ingot silver metallic,CDID-499a5
2005,12995,ford,2015,102800,blue,CDID-0A1B6
2006,21687,ford,2018,7109,lightning blue,CDID-BB2c8
2007,25200,ford,2016,100943,white,CDID-bAc5a
2008,29590,ford,2015,3915,green,CDID-4a9BC
2009,28999,ford,2018,15550,ingot silver,CDID-820cb
2010,13942,ford,2015,62542,magnetic metallic,CDID-ba9B9
2011,15300,ford,2018,38370,silver,CDID-a39A9
2012,35400,ford,2020,671,blue,CDID-ca4ab
2013,32700,ford,2016,61477,silver,CDID-2md09
2014,13995,ford,2015,73891,silver,CDID-c2C86
2015,1850,ford,2014,168805,black,CDID-3b7A8
2016,15800,ford,2012,82564,gold,CDID-Ab9C7
2017,36000,ford,2016,85649,black,CDID-Ca7C9
2018,15495,ford,2015,48374,white,CDID-aAcA0
2019,21500,ford,2012,11990,red,CDID-e8399
2020,7200,ford,2016,64111,black,CDID-c2C86
2021,17589,ford,2015,28771,red,CDID-Ab9C7
2022,31700,ford,2015,126708,white,CDID-aAcA0
2023,31790,ford,2015,27165,orange,CDID-BB2c8
2024,18100,ford,2015,106546,white,CDID-ba9B9
2025,14495,ford,2015,54778,white,CDID-Ca7C9
2026,15000,ford,2020,11729,white,CDID-3b7A8
2027,26400,ford,2015,85197,black,CDID-4a9BC
2028,27990,ford,2015,19130,red,CDID-60a53
2029,19700,ford,2015,72369,white,CDID-e8399
2030,15300,ford,2015,59646,silver,CDID-bAc5a
2031,22000,ford,2014,68418,black,CDID-a39A9
2032,23999,ford,2015,8400,black,CDID-AB8C8
2033,16488,ford,2015,45084,gray,CDID-ca4ab
2034,12784,ford,2015,67037,gray,CDID-7c35B
2035,23400,ford,2015,64135,black,CDID-499a5
2036,9705,ford,2017,72377,black,CDID-ca98A
2037,25999,ford,2015,39367,oxford white,CDID-2md09
2038,34977,ford,2015,46540,black,CDID-820cb
2039,19000,ford,2015,40677,ingot silver metallic,CDID-0A1B6
2040,15995,ford,2015,69438,black,CDID-ca4ab
2041,13487,ford,2015,96246,gray,CDID-c2C86
2042,18707,ford,2015,69719,white,CDID-2md09
2043,15290,ford,2015,75933,white platinum tri-coat metallic,CDID-60a53
2044,15600,ford,2015,54325,black,CDID-Ab9C7
2045,47000,ford,2019,24902,black,CDID-ca98A
2046,16080,ford,2015,31793,blue,CDID-ba9B9
2047,50000,ford,2019,16505,white,CDID-AB8C8
2048,15268,ford,2015,74361,black,CDID-e8399
2049,47500,ford,2019,27868,black,CDID-3b7A8
2050,18497,ford,2015,34011,black,CDID-4a9BC
2051,10000,ford,2019,19993,silver,CDID-BB2c8
2052,19995,ford,2015,48115,red,CDID-Ca7C9
2053,49000,ford,2019,22543,white,CDID-820cb
2054,17150,ford,2015,67091,black,CDID-0A1B6
